Date,Day,Airline,Departure time,Departure airport,Arrival time,Arrival airport,Flight info,Flight time,Price
07.26,수,아시아나항공,19:50,GMP,22:00,HND,직항,02시간 10분,"357,100"
07.26,수,아시아나항공,15:30,GMP,17:35,HND,직항,02시간 05분,"357,100"
07.26,수,대한항공,09:00,GMP,11:10,HND,직항,02시간 10분,"387,800"
07.26,수,대한항공,16:15,GMP,18:30,HND,직항,02시간 15분,"387,800"
07.26,수,대한항공,18:40,GMP,21:00,HND,직항,02시간 20분,"387,800"
07.26,수,일본항공,09:00,GMP,11:10,HND,직항,02시간 10분,"402,400"
07.26,수,일본항공,18:40,GMP,21:00,HND,직항,02시간 20분,"402,400"
07.26,수,일본항공,16:15,GMP,18:30,HND,직항,02시간 15분,"402,400"
07.26,수,대한항공,12:05,GMP,14:15,HND,직항,02시간 10분,"403,200"
07.26,수,대한항공,07:50,GMP,09:55,HND,직항,02시간 05분,"403,200"
07.26,수,대한항공,19:20,GMP,21:30,HND,직항,02시간 10분,"403,200"
07.26,수,ANA항공,08:40,GMP,10:45,HND,직항,02시간 05분,"413,200"
07.26,수,ANA항공,15:30,GMP,17:35,HND,직항,02시간 05분,"413,200"
07.26,수,ANA항공,19:50,GMP,22:00,HND,직항,02시간 10분,"413,200"
07.26,수,아시아나항공,19:55,GMP,22:15,HND,직항,02시간 20분,"427,700"
07.26,수,아시아나항공,17:05,GMP,19:20,HND,직항,02시간 15분,"549,200"
07.26,수,아시아나항공,12:45,GMP,15:00,HND,직항,02시간 15분,"549,200"
07.27,목,일본항공,07:50,GMP,09:55,HND,직항,02시간 05분,"331,100"
07.27,목,일본항공,19:20,GMP,21:30,HND,직항,02시간 10분,"331,100"
07.27,목,ANA항공,12:45,GMP,15:00,HND,직항,02시간 15분,"329,600"
07.27,목,ANA항공,19:55,GMP,22:15,HND,직항,02시간 20분,"329,600"
07.27,목,ANA항공,17:05,GMP,19:20,HND,직항,02시간 15분,"329,600"
07.27,목,일본항공,12:05,GMP,14:15,HND,직항,02시간 10분,"348,300"
07.27,목,아시아나항공,08:40,GMP,10:45,HND,직항,02시간 05분,"357,100"
07.27,목,아시아나항공,19:50,GMP,22:00,HND,직항,02시간 10분,"357,100"
07.27,목,아시아나항공,15:30,GMP,17:35,HND,직항,02시간 05분,"357,100"
07.27,목,대한항공,18:40,GMP,21:00,HND,직항,02시간 20분,"387,800"
07.27,목,대한항공,09:00,GMP,11:10,HND,직항,02시간 10분,"387,800"
07.27,목,대한항공,16:15,GMP,18:30,HND,직항,02시간 15분,"387,800"
07.27,목,일본항공,16:15,GMP,18:30,HND,직항,02시간 15분,"402,400"
07.27,목,일본항공,18:40,GMP,21:00,HND,직항,02시간 20분,"402,400"
07.27,목,일본항공,09:00,GMP,11:10,HND,직항,02시간 10분,"402,400"
07.27,목,대한항공,19:20,GMP,21:30,HND,직항,02시간 10분,"403,200"
07.27,목,대한항공,12:05,GMP,14:15,HND,직항,02시간 10분,"403,200"
07.27,목,대한항공,07:50,GMP,09:55,HND,직항,02시간 05분,"403,200"
07.27,목,ANA항공,15:30,GMP,17:35,HND,직항,02시간 05분,"413,200"
07.27,목,ANA항공,19:50,GMP,22:00,HND,직항,02시간 10분,"413,200"
07.27,목,ANA항공,08:40,GMP,10:45,HND,직항,02시간 05분,"413,200"
07.27,목,아시아나항공,19:55,GMP,22:15,HND,직항,02시간 20분,"427,700"
07.27,목,아시아나항공,17:05,GMP,19:20,HND,직항,02시간 15분,"427,700"
07.27,목,아시아나항공,12:45,GMP,15:00,HND,직항,02시간 15분,"549,200"
07.28,금,일본항공,19:20,GMP,21:30,HND,직항,02시간 10분,"331,100"
07.28,금,일본항공,07:50,GMP,09:55,HND,직항,02시간 05분,"331,100"
07.28,금,ANA항공,19:55,GMP,22:15,HND,직항,02시간 20분,"329,600"
07.28,금,ANA항공,17:05,GMP,19:20,HND,직항,02시간 15분,"329,600"
07.28,금,일본항공,12:05,GMP,14:15,HND,직항,02시간 10분,"348,300"
07.28,금,ANA항공,12:45,GMP,15:00,HND,직항,02시간 15분,"347,300"
07.28,금,아시아나항공,19:50,GMP,22:00,HND,직항,02시간 10분,"357,100"
07.28,금,아시아나항공,08:40,GMP,10:45,HND,직항,02시간 05분,"357,100"
07.28,금,아시아나항공,15:30,GMP,17:35,HND,직항,02시간 05분,"357,100"
07.28,금,대한항공,18:40,GMP,21:00,HND,직항,02시간 20분,"387,800"
07.28,금,대한항공,16:15,GMP,18:30,HND,직항,02시간 15분,"387,800"
07.28,금,대한항공,09:00,GMP,11:10,HND,직항,02시간 10분,"387,800"
07.28,금,일본항공,09:00,GMP,11:10,HND,직항,02시간 10분,"402,400"
07.28,금,일본항공,16:15,GMP,18:30,HND,직항,02시간 15분,"402,400"
07.28,금,대한항공,07:50,GMP,09:55,HND,직항,02시간 05분,"402,400"
07.28,금,일본항공,18:40,GMP,21:00,HND,직항,02시간 20분,"402,400"
07.28,금,대한항공,19:20,GMP,21:30,HND,직항,02시간 10분,"402,400"
07.28,금,대한항공,12:05,GMP,14:15,HND,직항,02시간 10분,"402,400"
07.28,금,ANA,19:50,GMP,22:00,HND,직항,02시간 10분,"413,200"
07.28,금,ANA,08:40,GMP,10:45,HND,직항,02시간 05분,"413,200"
07.28,금,ANA,15:30,GMP,17:35,HND,직항,02시간 05분,"413,200"
07.28,금,아시아나항공,19:55,GMP,22:15,HND,직항,02시간 20분,"427,700"
07.28,금,아시아나항공,17:05,GMP,19:20,HND,직항,02시간 15분,"549,200"
07.28,금,아시아나항공,12:45,GMP,15:00,HND,직항,02시간 15분,"549,200"
07.29,토,일본항공,07:50,GMP,09:55,HND,직항,02시간 05분,"331,100"
07.29,토,일본항공,19:20,GMP,21:30,HND,직항,02시간 10분,"331,100"
07.29,토,ANA항공,19:55,GMP,22:15,HND,직항,02시간 20분,"329,600"
07.29,토,ANA항공,17:05,GMP,19:20,HND,직항,02시간 15분,"329,600"
07.29,토,일본항공,12:05,GMP,14:15,HND,직항,02시간 10분,"348,300"
07.29,토,ANA항공,12:45,GMP,15:00,HND,직항,02시간 15분,"347,300"
07.29,토,아시아나항공,19:50,GMP,22:00,HND,직항,02시간 10분,"357,100"
07.29,토,아시아나항공,08:40,GMP,10:45,HND,직항,02시간 05분,"357,100"
07.29,토,아시아나항공,15:30,GMP,17:35,HND,직항,02시간 05분,"357,100"
07.29,토,대한항공,16:15,GMP,18:30,HND,직항,02시간 15분,"387,800"
07.29,토,대한항공,09:00,GMP,11:10,HND,직항,02시간 10분,"387,800"
07.29,토,대한항공,18:40,GMP,21:00,HND,직항,02시간 20분,"387,800"
07.29,토,일본항공,18:40,GMP,21:00,HND,직항,02시간 20분,"402,400"
07.29,토,대한항공,12:05,GMP,14:15,HND,직항,02시간 10분,"402,400"
07.29,토,대한항공,19:20,GMP,21:30,HND,직항,02시간 10분,"402,400"
07.29,토,일본항공,09:00,GMP,11:10,HND,직항,02시간 10분,"402,400"
07.29,토,일본항공,16:15,GMP,18:30,HND,직항,02시간 15분,"402,400"
07.29,토,대한항공,07:50,GMP,09:55,HND,직항,02시간 05분,"402,400"
07.29,토,ANA항공,08:40,GMP,10:45,HND,직항,02시간 05분,"413,200"
07.29,토,ANA항공,19:50,GMP,22:00,HND,직항,02시간 10분,"413,200"
07.29,토,ANA항공,15:30,GMP,17:35,HND,직항,02시간 05분,"413,200"
07.29,토,아시아나항공,19:55,GMP,22:15,HND,직항,02시간 20분,"427,700"
07.29,토,아시아나항공,17:05,GMP,19:20,HND,직항,02시간 15분,"549,200"
07.29,토,아시아나항공,12:45,GMP,15:00,HND,직항,02시간 15분,"549,200"
07.30,일,일본항공,07:50,GMP,09:55,HND,직항,02시간 05분,"331,100"
07.30,일,ANA항공,17:05,GMP,19:20,HND,직항,02시간 15분,"329,600"
07.30,일,ANA항공,12:45,GMP,15:00,HND,직항,02시간 15분,"329,600"
07.30,일,ANA항공,19:55,GMP,22:15,HND,직항,02시간 20분,"329,600"
07.30,일,일본항공,12:05,GMP,14:15,HND,직항,02시간 10분,"348,300"
07.30,일,아시아나항공,15:30,GMP,17:35,HND,직항,02시간 05분,"357,100"
07.30,일,아시아나항공,08:40,GMP,10:45,HND,직항,02시간 05분,"357,100"
07.30,일,아시아나항공,19:50,GMP,22:00,HND,직항,02시간 10분,"357,100"
07.30,일,일본항공,19:20,GMP,21:30,HND,직항,02시간 10분,"362,700"
07.30,일,대한항공,16:15,GMP,18:30,HND,직항,02시간 15분,"387,800"
07.30,일,대한항공,18:40,GMP,21:00,HND,직항,02시간 20분,"387,800"
07.30,일,대한항공,09:00,GMP,11:10,HND,직항,02시간 10분,"387,800"
07.30,일,일본항공,09:00,GMP,11:10,HND,직항,02시간 10분,"402,400"
07.30,일,대한항공,07:50,GMP,09:55,HND,직항,02시간 05분,"402,400"
07.30,일,일본항공,18:40,GMP,21:00,HND,직항,02시간 20분,"402,400"
07.30,일,일본항공,16:15,GMP,18:30,HND,직항,02시간 15분,"402,400"
07.30,일,대한항공,12:05,GMP,14:15,HND,직항,02시간 10분,"402,400"
07.30,일,ANA항공,19:50,GMP,22:00,HND,직항,02시간 10분,"413,200"
07.30,일,ANA항공,15:30,GMP,17:35,HND,직항,02시간 05분,"413,200"
07.30,일,ANA항공,08:40,GMP,10:45,HND,직항,02시간 05분,"413,200"
07.30,일,아시아나항공,12:45,GMP,15:00,HND,직항,02시간 15분,"549,200"
07.30,일,아시아나항공,17:05,GMP,19:20,HND,직항,02시간 15분,"549,200"
07.30,일,아시아나항공,19:55,GMP,22:15,HND,직항,02시간 20분,"549,200"
07.31,월,일본항공,07:50,GMP,09:55,HND,직항,02시간 05분,"331,100"
07.31,월,일본항공,19:20,GMP,21:30,HND,직항,02시간 10분,"331,100"
07.31,월,ANA항공,19:55,GMP,22:15,HND,직항,02시간 20분,"329,600"
07.31,월,ANA항공,17:05,GMP,19:20,HND,직항,02시간 15분,"329,600"
07.31,월,일본항공,12:05,GMP,14:15,HND,직항,02시간 10분,"348,300"
07.31,월,ANA항공,12:45,GMP,15:00,HND,직항,02시간 15분,"347,300"
07.31,월,아시아나항공,08:40,GMP,10:45,HND,직항,02시간 05분,"357,100"
07.31,월,아시아나항공,15:30,GMP,17:35,HND,직항,02시간 05분,"357,100"
07.31,월,아시아나항공,19:50,GMP,22:00,HND,직항,02시간 10분,"357,100"
07.31,월,대한항공,16:15,GMP,18:30,HND,직항,02시간 15분,"387,800"
07.31,월,대한항공,09:00,GMP,11:10,HND,직항,02시간 10분,"387,800"
07.31,월,대한항공,18:40,GMP,21:00,HND,직항,02시간 20분,"387,800"
07.31,월,일본항공,18:40,GMP,21:00,HND,직항,02시간 20분,"402,400"
07.31,월,일본항공,16:15,GMP,18:30,HND,직항,02시간 15분,"402,400"
07.31,월,일본항공,09:00,GMP,11:10,HND,직항,02시간 10분,"402,400"
07.31,월,대한항공,19:20,GMP,21:30,HND,직항,02시간 10분,"402,400"
07.31,월,대한항공,12:05,GMP,14:15,HND,직항,02시간 10분,"402,400"
07.31,월,대한항공,07:50,GMP,09:55,HND,직항,02시간 05분,"402,400"
07.31,월,ANA항공,19:50,GMP,22:00,HND,직항,02시간 10분,"413,200"
07.31,월,ANA항공,15:30,GMP,17:35,HND,직항,02시간 05분,"413,200"
07.31,월,ANA항공,08:40,GMP,10:45,HND,직항,02시간 05분,"413,200"
07.31,월,아시아나항공,19:55,GMP,22:15,HND,직항,02시간 20분,"427,700"
07.31,월,아시아나항공,17:05,GMP,19:20,HND,직항,02시간 15분,"549,200"
07.31,월,아시아나항공,12:45,GMP,15:00,HND,직항,02시간 15분,"549,200"
07.01,토,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.01,토,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.01,토,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"338,300"
07.01,토,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"338,300"
07.01,토,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"371,500"
07.01,토,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"401,900"
07.01,토,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"425,000"
07.01,토,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"430,600"
07.01,토,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"430,600"
07.01,토,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"430,600"
07.01,토,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.01,토,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.01,토,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.01,토,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"828,100"
07.01,토,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"828,100"
07.01,토,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.01,토,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.01,토,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.01,토,ANA,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.01,토,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.01,토,ANA,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.01,토,ANA,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.01,토,ANA,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.01,토,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.02,일,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"306,000"
07.02,일,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.02,일,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"338,300"
07.02,일,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"359,900"
07.02,일,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"361,200"
07.02,일,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"371,500"
07.02,일,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"393,700"
07.02,일,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"393,700"
07.02,일,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"401,900"
07.02,일,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"401,900"
07.02,일,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"471,100"
07.02,일,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.02,일,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.02,일,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.02,일,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"828,100"
07.02,일,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.02,일,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.02,일,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.02,일,ANA항공,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.02,일,ANA항공,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.02,일,ANA항공,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.02,일,ANA항공,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.02,일,ANA항공,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.02,일,ANA항공,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.03,월,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"302,166"
07.03,월,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"302,166"
07.03,월,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.03,월,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.03,월,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"338,300"
07.03,월,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"359,900"
07.03,월,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"393,700"
07.03,월,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"393,700"
07.03,월,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"393,700"
07.03,월,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"401,900"
07.03,월,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.03,월,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.03,월,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.03,월,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"609,500"
07.03,월,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"828,100"
07.03,월,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.03,월,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.03,월,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.03,월,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.03,월,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.03,월,ANA,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.03,월,ANA,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.03,월,ANA,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.03,월,ANA,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.04,화,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"302,166"
07.04,화,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"302,166"
07.04,화,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"302,166"
07.04,화,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.04,화,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.04,화,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"359,900"
07.04,화,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"393,700"
07.04,화,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"393,700"
07.04,화,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"393,700"
07.04,화,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"401,900"
07.04,화,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"401,900"
07.04,화,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"401,900"
07.04,화,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.04,화,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.04,화,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.04,화,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.04,화,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.04,화,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.04,화,ANA항공,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.04,화,ANA항공,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.04,화,ANA항공,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.04,화,ANA항공,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.04,화,ANA항공,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.04,화,ANA항공,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.05,수,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"306,000"
07.05,수,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"302,442"
07.05,수,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"302,442"
07.05,수,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.05,수,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.05,수,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"359,900"
07.05,수,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"393,700"
07.05,수,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"393,700"
07.05,수,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"393,700"
07.05,수,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"401,900"
07.05,수,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"401,900"
07.05,수,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.05,수,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.05,수,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.05,수,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"828,100"
07.05,수,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.05,수,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.05,수,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.05,수,ANA,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.05,수,ANA,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.05,수,ANA,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.05,수,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.05,수,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.05,수,ANA,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.06,목,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"302,442"
07.06,목,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.06,목,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.06,목,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"338,300"
07.06,목,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"359,900"
07.06,목,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"371,500"
07.06,목,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"393,700"
07.06,목,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"393,700"
07.06,목,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"393,700"
07.06,목,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"401,900"
07.06,목,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"401,900"
07.06,목,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.06,목,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.06,목,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.06,목,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"828,100"
07.06,목,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.06,목,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.06,목,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.06,목,ANA항공,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.06,목,ANA,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.06,목,ANA,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.06,목,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.06,목,ANA,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.06,목,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.07,금,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.07,금,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.07,금,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"338,225"
07.07,금,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"371,500"
07.07,금,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"415,700"
07.07,금,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"425,000"
07.07,금,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"430,600"
07.07,금,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"430,600"
07.07,금,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"432,500"
07.07,금,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.07,금,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.07,금,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.07,금,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"709,838"
07.07,금,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"828,100"
07.07,금,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"828,100"
07.07,금,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.07,금,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.07,금,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.07,금,ANA,20:05,HND,22:25,GMP,직항,02시간 20분,"1,426,400"
07.07,금,ANA,09:00,HND,11:20,GMP,직항,02시간 20분,"1,426,400"
07.07,금,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.07,금,ANA,16:10,HND,18:35,GMP,직항,02시간 25분,"1,426,400"
07.07,금,ANA,08:40,HND,11:05,GMP,직항,02시간 25분,"1,426,400"
07.07,금,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.08,토,일본항공,15:40,HND,18:00,GMP,직항,02시간 20분,"333,400"
07.08,토,일본항공,19:40,HND,22:00,GMP,직항,02시간 20분,"333,400"
07.08,토,아시아나항공,20:05,HND,22:25,GMP,직항,02시간 20분,"338,300"
07.08,토,아시아나항공,09:00,HND,11:20,GMP,직항,02시간 20분,"371,500"
07.08,토,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"371,500"
07.08,토,일본항공,08:25,HND,10:45,GMP,직항,02시간 20분,"379,000"
07.08,토,아시아나항공,16:10,HND,18:35,GMP,직항,02시간 25분,"401,900"
07.08,토,대한항공,09:20,HND,11:45,GMP,직항,02시간 25분,"430,600"
07.08,토,대한항공,19:45,HND,22:05,GMP,직항,02시간 20분,"430,600"
07.08,토,대한항공,12:25,HND,14:45,GMP,직항,02시간 20분,"430,600"
07.08,토,대한항공,19:40,HND,22:00,GMP,직항,02시간 20분,"559,700"
07.08,토,대한항공,15:40,HND,18:00,GMP,직항,02시간 20분,"559,700"
07.08,토,대한항공,08:25,HND,10:45,GMP,직항,02시간 20분,"559,700"
07.08,토,아시아나항공,08:40,HND,11:05,GMP,직항,02시간 25분,"828,100"
07.08,토,아시아나항공,12:05,HND,14:25,GMP,직항,02시간 20분,"828,100"
07.08,토,일본항공,09:20,HND,11:45,GMP,직항,02시간 25분,"1,331,800"
07.08,토,일본항공,19:45,HND,22:05,GMP,직항,02시간 20분,"1,331,800"
07.08,토,일본항공,12:25,HND,14:45,GMP,직항,02시간 20분,"1,331,800"
07.08,토,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
07.08,토,ANA,12:05,HND,14:25,GMP,직항,02시간 20분,"1,426,400"
