index,Date,Day,Airline,Departure time,Departure airport,Arrival time,Arrival airport,Flight time,Price
1506,2023-07-06,목,대한항공,16,GMP,18,HND,02:15:00,387800
1507,2023-07-06,목,대한항공,9,GMP,11,HND,02:10:00,387800
1508,2023-07-06,목,아시아나항공,17,GMP,19,HND,02:15:00,390600
1509,2023-07-06,목,아시아나항공,19,GMP,22,HND,02:20:00,390600
1510,2023-07-06,목,일본항공,16,GMP,18,HND,02:15:00,402400
1511,2023-07-06,목,일본항공,9,GMP,11,HND,02:10:00,402400
1512,2023-07-06,목,일본항공,18,GMP,21,HND,02:20:00,402400
1513,2023-07-06,목,대한항공,7,GMP,9,HND,02:05:00,403200
1514,2023-07-06,목,대한항공,19,GMP,21,HND,02:10:00,403200
1515,2023-07-06,목,대한항공,12,GMP,14,HND,02:10:00,403200
1516,2023-07-06,목,ANA항공,19,GMP,22,HND,02:10:00,413200
1517,2023-07-06,목,ANA항공,8,GMP,10,HND,02:05:00,413200
1518,2023-07-06,목,ANA항공,15,GMP,17,HND,02:05:00,413200
1519,2023-07-06,목,아시아나항공,12,GMP,15,HND,02:15:00,503200
1520,2023-07-07,금,일본항공,19,GMP,21,HND,02:10:00,331100
1521,2023-07-07,금,일본항공,7,GMP,9,HND,02:05:00,331100
1522,2023-07-07,금,ANA항공,12,GMP,15,HND,02:15:00,329600
1523,2023-07-07,금,ANA항공,17,GMP,19,HND,02:15:00,329600
1524,2023-07-07,금,ANA항공,19,GMP,22,HND,02:20:00,329600
1525,2023-07-07,금,아시아나항공,15,GMP,17,HND,02:05:00,347900
1526,2023-07-07,금,아시아나항공,19,GMP,22,HND,02:10:00,347900
1527,2023-07-07,금,아시아나항공,8,GMP,10,HND,02:05:00,347900
1528,2023-07-07,금,일본항공,12,GMP,14,HND,02:10:00,348300
1529,2023-07-07,금,대한항공,9,GMP,11,HND,02:10:00,387800
1530,2023-07-07,금,대한항공,16,GMP,18,HND,02:15:00,387800
1531,2023-07-07,금,대한항공,18,GMP,21,HND,02:20:00,387800
1532,2023-07-07,금,일본항공,18,GMP,21,HND,02:20:00,402400
1533,2023-07-07,금,일본항공,9,GMP,11,HND,02:10:00,402400
1534,2023-07-07,금,일본항공,16,GMP,18,HND,02:15:00,402400
1535,2023-07-07,금,대한항공,12,GMP,14,HND,02:10:00,403200
1536,2023-07-07,금,대한항공,19,GMP,21,HND,02:10:00,403200
1537,2023-07-07,금,대한항공,7,GMP,9,HND,02:05:00,403200
1538,2023-07-07,금,아시아나항공,19,GMP,22,HND,02:20:00,411100
1539,2023-07-07,금,ANA항공,19,GMP,22,HND,02:10:00,413200
1540,2023-07-07,금,ANA항공,8,GMP,10,HND,02:05:00,413200
1541,2023-07-07,금,ANA항공,15,GMP,17,HND,02:05:00,413200
1542,2023-07-07,금,아시아나항공,12,GMP,15,HND,02:15:00,527100
1543,2023-07-07,금,아시아나항공,17,GMP,19,HND,02:15:00,527100
1544,2023-07-08,토,일본항공,7,GMP,9,HND,02:05:00,331100
1545,2023-07-08,토,일본항공,19,GMP,21,HND,02:10:00,331100
1546,2023-07-08,토,ANA항공,19,GMP,22,HND,02:20:00,329600
1547,2023-07-08,토,ANA항공,12,GMP,15,HND,02:15:00,329600
1548,2023-07-08,토,ANA항공,17,GMP,19,HND,02:15:00,329600
1549,2023-07-08,토,아시아나항공,15,GMP,17,HND,02:05:00,347900
1550,2023-07-08,토,아시아나항공,19,GMP,22,HND,02:10:00,347900
1551,2023-07-08,토,아시아나항공,8,GMP,10,HND,02:05:00,347900
1552,2023-07-08,토,일본항공,12,GMP,14,HND,02:10:00,348300
1553,2023-07-08,토,대한항공,16,GMP,18,HND,02:15:00,387800
1554,2023-07-08,토,대한항공,18,GMP,21,HND,02:20:00,387800
1555,2023-07-08,토,대한항공,9,GMP,11,HND,02:10:00,387800
1556,2023-07-08,토,일본항공,16,GMP,18,HND,02:15:00,402400
1557,2023-07-08,토,일본항공,9,GMP,11,HND,02:10:00,402400
1558,2023-07-08,토,일본항공,18,GMP,21,HND,02:20:00,402400
1559,2023-07-08,토,대한항공,12,GMP,14,HND,02:10:00,403200
1560,2023-07-08,토,대한항공,19,GMP,21,HND,02:10:00,403200
1561,2023-07-08,토,대한항공,7,GMP,9,HND,02:05:00,403200
1562,2023-07-08,토,아시아나항공,17,GMP,19,HND,02:15:00,407500
1563,2023-07-08,토,아시아나항공,19,GMP,22,HND,02:20:00,407500
1564,2023-07-08,토,ANA항공,8,GMP,10,HND,02:05:00,413200
1565,2023-07-08,토,ANA항공,19,GMP,22,HND,02:10:00,413200
1566,2023-07-08,토,ANA항공,15,GMP,17,HND,02:05:00,413200
1567,2023-07-08,토,아시아나항공,12,GMP,15,HND,02:15:00,525700
1568,2023-07-08,토,일본항공,7,GMP,9,HND,02:05:00,331100
1569,2023-07-09,일,일본항공,7,GMP,9,HND,02:05:00,331100
1570,2023-07-09,일,ANA항공,19,GMP,22,HND,02:20:00,329600
1571,2023-07-09,일,ANA항공,12,GMP,15,HND,02:15:00,329600
1572,2023-07-09,일,ANA항공,17,GMP,19,HND,02:15:00,329600
1573,2023-07-09,일,아시아나항공,8,GMP,10,HND,02:05:00,347900
1574,2023-07-09,일,아시아나항공,15,GMP,17,HND,02:05:00,347900
1575,2023-07-09,일,아시아나항공,19,GMP,22,HND,02:10:00,347900
1576,2023-07-09,일,일본항공,19,GMP,21,HND,02:10:00,362700
1577,2023-07-09,일,일본항공,12,GMP,14,HND,02:10:00,362700
1578,2023-07-09,일,대한항공,16,GMP,18,HND,02:15:00,387800
1579,2023-07-09,일,대한항공,9,GMP,11,HND,02:10:00,387800
1580,2023-07-09,일,대한항공,18,GMP,21,HND,02:20:00,387800
1581,2023-07-09,일,일본항공,16,GMP,18,HND,02:15:00,402400
1582,2023-07-09,일,일본항공,18,GMP,21,HND,02:20:00,402400
1583,2023-07-09,일,일본항공,9,GMP,11,HND,02:10:00,402400
1584,2023-07-09,일,대한항공,7,GMP,9,HND,02:05:00,403200
1585,2023-07-09,일,대한항공,12,GMP,14,HND,02:10:00,403200
1586,2023-07-09,일,ANA항공,19,GMP,22,HND,02:10:00,413200
1587,2023-07-09,일,ANA항공,15,GMP,17,HND,02:05:00,413200
1588,2023-07-09,일,ANA항공,8,GMP,10,HND,02:05:00,413200
1589,2023-07-09,일,아시아나항공,19,GMP,22,HND,02:20:00,527100
1590,2023-07-09,일,아시아나항공,12,GMP,15,HND,02:15:00,527100
1591,2023-07-09,일,아시아나항공,17,GMP,19,HND,02:15:00,527100
1592,2023-07-10,월,일본항공,19,GMP,21,HND,02:10:00,331100
1593,2023-07-10,월,일본항공,7,GMP,9,HND,02:05:00,331100
1594,2023-07-10,월,ANA항공,19,GMP,22,HND,02:20:00,329600
1595,2023-07-10,월,ANA항공,17,GMP,19,HND,02:15:00,329600
1596,2023-07-10,월,ANA항공,12,GMP,15,HND,02:15:00,329600
1597,2023-07-10,월,아시아나항공,8,GMP,10,HND,02:05:00,347900
1598,2023-07-10,월,아시아나항공,15,GMP,17,HND,02:05:00,347900
1599,2023-07-10,월,아시아나항공,19,GMP,22,HND,02:10:00,347900
1600,2023-07-10,월,일본항공,12,GMP,14,HND,02:10:00,348300
1601,2023-07-10,월,대한항공,16,GMP,18,HND,02:15:00,387800
1602,2023-07-10,월,대한항공,18,GMP,21,HND,02:20:00,387800
1603,2023-07-10,월,대한항공,9,GMP,11,HND,02:10:00,387800
1604,2023-07-10,월,일본항공,9,GMP,11,HND,02:10:00,402400
1605,2023-07-10,월,일본항공,16,GMP,18,HND,02:15:00,402400
1606,2023-07-10,월,일본항공,18,GMP,21,HND,02:20:00,402400
1607,2023-07-10,월,대한항공,12,GMP,14,HND,02:10:00,403200
1608,2023-07-10,월,대한항공,19,GMP,21,HND,02:10:00,403200
1609,2023-07-10,월,대한항공,7,GMP,9,HND,02:05:00,403200
1610,2023-07-10,월,아시아나항공,19,GMP,22,HND,02:20:00,411100
1611,2023-07-10,월,ANA항공,15,GMP,17,HND,02:05:00,413200
1612,2023-07-10,월,ANA항공,19,GMP,22,HND,02:10:00,413200
1613,2023-07-10,월,ANA항공,8,GMP,10,HND,02:05:00,413200
1614,2023-07-10,월,아시아나항공,12,GMP,15,HND,02:15:00,527100
1615,2023-07-10,월,아시아나항공,17,GMP,19,HND,02:15:00,527100
1616,2023-07-11,화,일본항공,7,GMP,9,HND,02:05:00,331100
1617,2023-07-11,화,일본항공,19,GMP,21,HND,02:10:00,331100
1618,2023-07-11,화,ANA항공,19,GMP,22,HND,02:20:00,329600
1619,2023-07-11,화,ANA항공,17,GMP,19,HND,02:15:00,329600
1620,2023-07-11,화,ANA항공,12,GMP,15,HND,02:15:00,329600
1621,2023-07-11,화,아시아나항공,15,GMP,17,HND,02:05:00,347900
1622,2023-07-11,화,아시아나항공,19,GMP,22,HND,02:10:00,347900
1623,2023-07-11,화,아시아나항공,8,GMP,10,HND,02:05:00,347900
1624,2023-07-11,화,일본항공,12,GMP,14,HND,02:10:00,348300
1625,2023-07-11,화,대한항공,9,GMP,11,HND,02:10:00,387800
1626,2023-07-11,화,대한항공,16,GMP,18,HND,02:15:00,387800
1627,2023-07-11,화,대한항공,18,GMP,21,HND,02:20:00,387800
1628,2023-07-11,화,일본항공,18,GMP,21,HND,02:20:00,402400
1629,2023-07-11,화,일본항공,16,GMP,18,HND,02:15:00,402400
1630,2023-07-11,화,일본항공,9,GMP,11,HND,02:10:00,402400
1631,2023-07-11,화,대한항공,7,GMP,9,HND,02:05:00,403200
1632,2023-07-11,화,대한항공,12,GMP,14,HND,02:10:00,403200
1633,2023-07-11,화,대한항공,19,GMP,21,HND,02:10:00,403200
1634,2023-07-11,화,아시아나항공,17,GMP,19,HND,02:15:00,411100
1635,2023-07-11,화,아시아나항공,12,GMP,15,HND,02:15:00,411100
1636,2023-07-11,화,아시아나항공,19,GMP,22,HND,02:20:00,411100
1637,2023-07-11,화,ANA항공,19,GMP,22,HND,02:10:00,413200
1638,2023-07-11,화,ANA항공,8,GMP,10,HND,02:05:00,413200
1639,2023-07-11,화,ANA항공,15,GMP,17,HND,02:05:00,413200
1640,2023-07-12,수,일본항공,19,GMP,21,HND,02:10:00,331100
1641,2023-07-12,수,일본항공,7,GMP,9,HND,02:05:00,331100
1642,2023-07-12,수,ANA항공,12,GMP,15,HND,02:15:00,329600
1643,2023-07-12,수,ANA항공,17,GMP,19,HND,02:15:00,329600
1644,2023-07-12,수,ANA항공,19,GMP,22,HND,02:20:00,329600
1645,2023-07-12,수,아시아나항공,19,GMP,22,HND,02:10:00,347900
1646,2023-07-12,수,아시아나항공,15,GMP,17,HND,02:05:00,347900
1647,2023-07-12,수,아시아나항공,8,GMP,10,HND,02:05:00,347900
1648,2023-07-12,수,일본항공,12,GMP,14,HND,02:10:00,348300
1649,2023-07-12,수,대한항공,9,GMP,11,HND,02:10:00,387800
1650,2023-07-12,수,대한항공,18,GMP,21,HND,02:20:00,387800
1651,2023-07-12,수,대한항공,16,GMP,18,HND,02:15:00,387800
1652,2023-07-12,수,일본항공,9,GMP,11,HND,02:10:00,402400
1653,2023-07-12,수,일본항공,18,GMP,21,HND,02:20:00,402400
1654,2023-07-12,수,일본항공,16,GMP,18,HND,02:15:00,402400
1655,2023-07-12,수,대한항공,12,GMP,14,HND,02:10:00,403200
1656,2023-07-12,수,대한항공,7,GMP,9,HND,02:05:00,403200
1657,2023-07-12,수,대한항공,19,GMP,21,HND,02:10:00,403200
1658,2023-07-12,수,아시아나항공,19,GMP,22,HND,02:20:00,411100
1659,2023-07-12,수,아시아나항공,17,GMP,19,HND,02:15:00,411100
1660,2023-07-12,수,ANA항공,15,GMP,17,HND,02:05:00,413200
1661,2023-07-12,수,ANA항공,8,GMP,10,HND,02:05:00,413200
1662,2023-07-12,수,ANA항공,19,GMP,22,HND,02:10:00,413200
1663,2023-07-12,수,아시아나항공,12,GMP,15,HND,02:15:00,527100
1664,2023-07-13,목,일본항공,7,GMP,9,HND,02:05:00,331100
1665,2023-07-13,목,ANA항공,17,GMP,19,HND,02:15:00,329600
1666,2023-07-13,목,ANA항공,12,GMP,15,HND,02:15:00,329600
1667,2023-07-13,목,ANA항공,19,GMP,22,HND,02:20:00,329600
1668,2023-07-13,목,아시아나항공,15,GMP,17,HND,02:05:00,347900
1669,2023-07-13,목,아시아나항공,8,GMP,10,HND,02:05:00,347900
1670,2023-07-13,목,아시아나항공,19,GMP,22,HND,02:10:00,347900
1671,2023-07-13,목,일본항공,12,GMP,14,HND,02:10:00,348300
1672,2023-07-13,목,일본항공,19,GMP,21,HND,02:10:00,362700
1673,2023-07-13,목,대한항공,18,GMP,21,HND,02:20:00,387800
1674,2023-07-13,목,대한항공,16,GMP,18,HND,02:15:00,387800
1675,2023-07-13,목,대한항공,9,GMP,11,HND,02:10:00,387800
1676,2023-07-13,목,일본항공,9,GMP,11,HND,02:10:00,402400
1677,2023-07-13,목,일본항공,18,GMP,21,HND,02:20:00,402400
1678,2023-07-13,목,일본항공,16,GMP,18,HND,02:15:00,402400
1679,2023-07-13,목,대한항공,7,GMP,9,HND,02:05:00,403200
1680,2023-07-13,목,대한항공,12,GMP,14,HND,02:10:00,403200
1681,2023-07-13,목,아시아나항공,17,GMP,19,HND,02:15:00,411100
1682,2023-07-13,목,아시아나항공,19,GMP,22,HND,02:20:00,411100
1683,2023-07-13,목,ANA항공,8,GMP,10,HND,02:05:00,413200
1684,2023-07-13,목,ANA항공,15,GMP,17,HND,02:05:00,413200
1685,2023-07-13,목,ANA항공,19,GMP,22,HND,02:10:00,413200
1686,2023-07-13,목,아시아나항공,12,GMP,15,HND,02:15:00,527100
1687,2023-07-14,금,일본항공,7,GMP,9,HND,02:05:00,331100
1688,2023-07-14,금,일본항공,19,GMP,21,HND,02:10:00,331100
1689,2023-07-14,금,ANA항공,19,GMP,22,HND,02:20:00,329600
1690,2023-07-14,금,ANA항공,17,GMP,19,HND,02:15:00,329600
1691,2023-07-14,금,ANA항공,12,GMP,15,HND,02:15:00,329600
1692,2023-07-14,금,아시아나항공,8,GMP,10,HND,02:05:00,347900
1693,2023-07-14,금,아시아나항공,19,GMP,22,HND,02:10:00,347900
1694,2023-07-14,금,아시아나항공,15,GMP,17,HND,02:05:00,347900
1695,2023-07-14,금,일본항공,12,GMP,14,HND,02:10:00,348300
1696,2023-07-14,금,대한항공,9,GMP,11,HND,02:10:00,387800
1697,2023-07-14,금,대한항공,18,GMP,21,HND,02:20:00,387800
1698,2023-07-14,금,대한항공,16,GMP,18,HND,02:15:00,387800
1699,2023-07-14,금,대한항공,12,GMP,14,HND,02:10:00,402400
1700,2023-07-14,금,일본항공,18,GMP,21,HND,02:20:00,402400
1701,2023-07-14,금,일본항공,9,GMP,11,HND,02:10:00,402400
1702,2023-07-14,금,일본항공,16,GMP,18,HND,02:15:00,402400
1703,2023-07-14,금,대한항공,19,GMP,21,HND,02:10:00,402400
1704,2023-07-14,금,대한항공,7,GMP,9,HND,02:05:00,402400
1705,2023-07-14,금,아시아나항공,17,GMP,19,HND,02:15:00,411100
1706,2023-07-14,금,아시아나항공,19,GMP,22,HND,02:20:00,411100
1707,2023-07-14,금,ANA항공,19,GMP,22,HND,02:10:00,413200
1708,2023-07-14,금,ANA항공,8,GMP,10,HND,02:05:00,413200
1709,2023-07-14,금,ANA항공,15,GMP,17,HND,02:05:00,413200
1710,2023-07-14,금,아시아나항공,12,GMP,15,HND,02:15:00,527100
1711,2023-07-15,토,일본항공,19,GMP,21,HND,02:10:00,331100
1712,2023-07-15,토,일본항공,7,GMP,9,HND,02:05:00,331100
1713,2023-07-15,토,ANA항공,12,GMP,15,HND,02:15:00,329600
1714,2023-07-15,토,ANA항공,17,GMP,19,HND,02:15:00,329600
1715,2023-07-15,토,ANA항공,19,GMP,22,HND,02:20:00,329600
1716,2023-07-15,토,아시아나항공,19,GMP,22,HND,02:10:00,347900
1717,2023-07-15,토,아시아나항공,8,GMP,10,HND,02:05:00,347900
1718,2023-07-15,토,아시아나항공,15,GMP,17,HND,02:05:00,347900
1719,2023-07-15,토,일본항공,12,GMP,14,HND,02:10:00,348300
1720,2023-07-15,토,대한항공,18,GMP,21,HND,02:20:00,387800
1721,2023-07-15,토,대한항공,9,GMP,11,HND,02:10:00,387800
1722,2023-07-15,토,대한항공,16,GMP,18,HND,02:15:00,387800
1723,2023-07-15,토,일본항공,9,GMP,11,HND,02:10:00,402400
1724,2023-07-15,토,일본항공,16,GMP,18,HND,02:15:00,402400
1725,2023-07-15,토,대한항공,19,GMP,21,HND,02:10:00,402400
1726,2023-07-15,토,일본항공,18,GMP,21,HND,02:20:00,402400
1727,2023-07-15,토,대한항공,12,GMP,14,HND,02:10:00,402400
1728,2023-07-15,토,대한항공,7,GMP,9,HND,02:05:00,402400
1729,2023-07-15,토,아시아나항공,17,GMP,19,HND,02:15:00,411100
1730,2023-07-15,토,아시아나항공,19,GMP,22,HND,02:20:00,411100
1731,2023-07-15,토,ANA항공,15,GMP,17,HND,02:05:00,413200
1732,2023-07-15,토,ANA항공,19,GMP,22,HND,02:10:00,413200
1733,2023-07-15,토,ANA항공,8,GMP,10,HND,02:05:00,413200
1734,2023-07-15,토,아시아나항공,12,GMP,15,HND,02:15:00,527100
1735,2023-07-16,일,일본항공,7,GMP,9,HND,02:05:00,331100
1736,2023-07-16,일,ANA항공,12,GMP,15,HND,02:15:00,329600
1737,2023-07-16,일,아시아나항공,8,GMP,10,HND,02:05:00,347900
1738,2023-07-16,일,아시아나항공,19,GMP,22,HND,02:10:00,347900
1739,2023-07-16,일,아시아나항공,15,GMP,17,HND,02:05:00,347900
1740,2023-07-16,일,일본항공,12,GMP,14,HND,02:10:00,348300
1741,2023-07-16,일,ANA항공,17,GMP,19,HND,02:15:00,347300
1742,2023-07-16,일,ANA항공,19,GMP,22,HND,02:20:00,347300
1743,2023-07-16,일,일본항공,19,GMP,21,HND,02:10:00,375500
1744,2023-07-16,일,대한항공,9,GMP,11,HND,02:10:00,387800
1745,2023-07-16,일,대한항공,16,GMP,18,HND,02:15:00,387800
1746,2023-07-16,일,대한항공,18,GMP,21,HND,02:20:00,387800
1747,2023-07-16,일,일본항공,18,GMP,21,HND,02:20:00,402400
1748,2023-07-16,일,일본항공,16,GMP,18,HND,02:15:00,402400
1749,2023-07-16,일,일본항공,9,GMP,11,HND,02:10:00,402400
1750,2023-07-16,일,대한항공,12,GMP,14,HND,02:10:00,403200
1751,2023-07-16,일,대한항공,7,GMP,9,HND,02:05:00,403200
1752,2023-07-16,일,ANA항공,15,GMP,17,HND,02:05:00,413200
1753,2023-07-16,일,ANA항공,8,GMP,10,HND,02:05:00,413200
1754,2023-07-16,일,ANA항공,19,GMP,22,HND,02:10:00,413200
1755,2023-07-16,일,아시아나항공,17,GMP,19,HND,02:15:00,527100
1756,2023-07-16,일,아시아나항공,12,GMP,15,HND,02:15:00,527100
1757,2023-07-16,일,아시아나항공,19,GMP,22,HND,02:20:00,527100
1758,2023-07-17,월,아시아나항공,8,GMP,10,HND,02:05:00,347900
1759,2023-07-17,월,일본항공,7,GMP,9,HND,02:05:00,348300
1760,2023-07-17,월,일본항공,12,GMP,14,HND,02:10:00,362700
1761,2023-07-17,월,일본항공,19,GMP,21,HND,02:10:00,362700
1762,2023-07-17,월,대한항공,16,GMP,18,HND,02:15:00,387800
1763,2023-07-17,월,대한항공,18,GMP,21,HND,02:20:00,387800
1764,2023-07-17,월,대한항공,9,GMP,11,HND,02:10:00,387800
1765,2023-07-17,월,아시아나항공,19,GMP,22,HND,02:10:00,401200
1766,2023-07-17,월,아시아나항공,15,GMP,17,HND,02:05:00,401200
1767,2023-07-17,월,일본항공,16,GMP,18,HND,02:15:00,402400
1768,2023-07-17,월,일본항공,18,GMP,21,HND,02:20:00,402400
1769,2023-07-17,월,일본항공,9,GMP,11,HND,02:10:00,402400
1770,2023-07-17,월,대한항공,7,GMP,9,HND,02:05:00,403200
1771,2023-07-17,월,ANA항공,8,GMP,10,HND,02:05:00,413200
1772,2023-07-17,월,ANA항공,19,GMP,22,HND,02:10:00,413200
1773,2023-07-17,월,ANA항공,15,GMP,17,HND,02:05:00,413200
1774,2023-07-18,화,일본항공,19,GMP,21,HND,02:10:00,331100
1775,2023-07-18,화,일본항공,7,GMP,9,HND,02:05:00,331100
1776,2023-07-18,화,ANA항공,17,GMP,19,HND,02:15:00,329600
1777,2023-07-18,화,ANA항공,12,GMP,15,HND,02:15:00,329600
1778,2023-07-18,화,ANA항공,19,GMP,22,HND,02:20:00,329600
1779,2023-07-18,화,아시아나항공,19,GMP,22,HND,02:10:00,347900
1780,2023-07-18,화,아시아나항공,15,GMP,17,HND,02:05:00,347900
1781,2023-07-18,화,아시아나항공,8,GMP,10,HND,02:05:00,347900
1782,2023-07-18,화,일본항공,12,GMP,14,HND,02:10:00,348300
1783,2023-07-18,화,대한항공,18,GMP,21,HND,02:20:00,387800
1784,2023-07-18,화,대한항공,16,GMP,18,HND,02:15:00,387800
1785,2023-07-18,화,대한항공,9,GMP,11,HND,02:10:00,387800
1786,2023-07-18,화,일본항공,9,GMP,11,HND,02:10:00,402400
1787,2023-07-18,화,일본항공,16,GMP,18,HND,02:15:00,402400
1788,2023-07-18,화,일본항공,18,GMP,21,HND,02:20:00,402400
1789,2023-07-18,화,대한항공,12,GMP,14,HND,02:10:00,403200
1790,2023-07-18,화,대한항공,7,GMP,9,HND,02:05:00,403200
1791,2023-07-18,화,대한항공,19,GMP,21,HND,02:10:00,403200
1792,2023-07-18,화,ANA항공,15,GMP,17,HND,02:05:00,413200
1793,2023-07-18,화,ANA항공,19,GMP,22,HND,02:10:00,413200
1794,2023-07-18,화,ANA항공,8,GMP,10,HND,02:05:00,413200
1795,2023-07-18,화,아시아나항공,12,GMP,15,HND,02:15:00,527100
1796,2023-07-18,화,아시아나항공,17,GMP,19,HND,02:15:00,527100
1797,2023-07-18,화,아시아나항공,19,GMP,22,HND,02:20:00,527100
1798,2023-07-19,수,일본항공,7,GMP,9,HND,02:05:00,331100
1799,2023-07-19,수,일본항공,19,GMP,21,HND,02:10:00,331100
1800,2023-07-19,수,ANA항공,12,GMP,15,HND,02:15:00,329600
1801,2023-07-19,수,ANA항공,17,GMP,19,HND,02:15:00,329600
1802,2023-07-19,수,ANA항공,19,GMP,22,HND,02:20:00,329600
1803,2023-07-19,수,아시아나항공,15,GMP,17,HND,02:05:00,347900
1804,2023-07-19,수,아시아나항공,19,GMP,22,HND,02:10:00,347900
1805,2023-07-19,수,아시아나항공,8,GMP,10,HND,02:05:00,347900
1806,2023-07-19,수,일본항공,12,GMP,14,HND,02:10:00,348300
1807,2023-07-19,수,대한항공,9,GMP,11,HND,02:10:00,387800
1808,2023-07-19,수,대한항공,18,GMP,21,HND,02:20:00,387800
1809,2023-07-19,수,대한항공,16,GMP,18,HND,02:15:00,387800
1810,2023-07-19,수,일본항공,18,GMP,21,HND,02:20:00,402400
1811,2023-07-19,수,일본항공,16,GMP,18,HND,02:15:00,402400
1812,2023-07-19,수,일본항공,9,GMP,11,HND,02:10:00,402400
1813,2023-07-19,수,대한항공,7,GMP,9,HND,02:05:00,403200
1814,2023-07-19,수,대한항공,12,GMP,14,HND,02:10:00,403200
1815,2023-07-19,수,대한항공,19,GMP,21,HND,02:10:00,403200
1816,2023-07-19,수,아시아나항공,17,GMP,19,HND,02:15:00,411100
1817,2023-07-19,수,아시아나항공,19,GMP,22,HND,02:20:00,411100
1818,2023-07-19,수,ANA항공,19,GMP,22,HND,02:10:00,413200
1819,2023-07-19,수,ANA항공,8,GMP,10,HND,02:05:00,413200
1820,2023-07-19,수,ANA항공,15,GMP,17,HND,02:05:00,413200
1821,2023-07-19,수,아시아나항공,12,GMP,15,HND,02:15:00,527100
1822,2023-07-20,목,일본항공,19,GMP,21,HND,02:10:00,331100
1823,2023-07-20,목,일본항공,7,GMP,9,HND,02:05:00,331100
1824,2023-07-20,목,ANA항공,19,GMP,22,HND,02:20:00,329600
1825,2023-07-20,목,ANA항공,17,GMP,19,HND,02:15:00,329600
1826,2023-07-20,목,일본항공,12,GMP,14,HND,02:10:00,348300
1827,2023-07-20,목,ANA항공,12,GMP,15,HND,02:15:00,347300
1828,2023-07-20,목,아시아나항공,15,GMP,17,HND,02:05:00,357100
1829,2023-07-20,목,아시아나항공,19,GMP,22,HND,02:10:00,357100
1830,2023-07-20,목,아시아나항공,8,GMP,10,HND,02:05:00,357100
1831,2023-07-20,목,대한항공,18,GMP,21,HND,02:20:00,387800
1832,2023-07-20,목,대한항공,9,GMP,11,HND,02:10:00,387800
1833,2023-07-20,목,대한항공,16,GMP,18,HND,02:15:00,387800
1834,2023-07-20,목,일본항공,9,GMP,11,HND,02:10:00,402400
1835,2023-07-20,목,일본항공,16,GMP,18,HND,02:15:00,402400
1836,2023-07-20,목,일본항공,18,GMP,21,HND,02:20:00,402400
1837,2023-07-20,목,대한항공,12,GMP,14,HND,02:10:00,403200
1838,2023-07-20,목,대한항공,7,GMP,9,HND,02:05:00,403200
1839,2023-07-20,목,대한항공,19,GMP,21,HND,02:10:00,403200
1840,2023-07-20,목,ANA항공,15,GMP,17,HND,02:05:00,413200
1841,2023-07-20,목,ANA항공,8,GMP,10,HND,02:05:00,413200
1842,2023-07-20,목,ANA항공,19,GMP,22,HND,02:10:00,413200
1843,2023-07-20,목,아시아나항공,19,GMP,22,HND,02:20:00,427700
1844,2023-07-20,목,아시아나항공,17,GMP,19,HND,02:15:00,427700
1845,2023-07-20,목,아시아나항공,12,GMP,15,HND,02:15:00,549200
1846,2023-07-21,금,일본항공,7,GMP,9,HND,02:05:00,331100
1847,2023-07-21,금,일본항공,19,GMP,21,HND,02:10:00,331100
1848,2023-07-21,금,ANA항공,19,GMP,22,HND,02:20:00,329600
1849,2023-07-21,금,ANA항공,17,GMP,19,HND,02:15:00,329600
1850,2023-07-21,금,일본항공,12,GMP,14,HND,02:10:00,348300
1851,2023-07-21,금,ANA항공,12,GMP,15,HND,02:15:00,347300
1852,2023-07-21,금,아시아나항공,15,GMP,17,HND,02:05:00,357100
1853,2023-07-21,금,아시아나항공,19,GMP,22,HND,02:10:00,357100
1854,2023-07-21,금,아시아나항공,8,GMP,10,HND,02:05:00,357100
1855,2023-07-21,금,대한항공,9,GMP,11,HND,02:10:00,387800
1856,2023-07-21,금,대한항공,16,GMP,18,HND,02:15:00,387800
1857,2023-07-21,금,대한항공,18,GMP,21,HND,02:20:00,387800
1858,2023-07-21,금,일본항공,18,GMP,21,HND,02:20:00,402400
1859,2023-07-21,금,일본항공,16,GMP,18,HND,02:15:00,402400
1860,2023-07-21,금,일본항공,9,GMP,11,HND,02:10:00,402400
1861,2023-07-21,금,대한항공,19,GMP,21,HND,02:10:00,403200
1862,2023-07-21,금,대한항공,12,GMP,14,HND,02:10:00,403200
1863,2023-07-21,금,대한항공,7,GMP,9,HND,02:05:00,403200
1864,2023-07-21,금,ANA항공,8,GMP,10,HND,02:05:00,413200
1865,2023-07-21,금,ANA항공,15,GMP,17,HND,02:05:00,413200
1866,2023-07-21,금,ANA항공,19,GMP,22,HND,02:10:00,413200
1867,2023-07-21,금,아시아나항공,19,GMP,22,HND,02:20:00,518800
1868,2023-07-21,금,아시아나항공,17,GMP,19,HND,02:15:00,549200
1869,2023-07-21,금,아시아나항공,12,GMP,15,HND,02:15:00,549200
1870,2023-07-22,토,일본항공,7,GMP,9,HND,02:05:00,331100
1871,2023-07-22,토,일본항공,19,GMP,21,HND,02:10:00,331100
1872,2023-07-22,토,ANA항공,19,GMP,22,HND,02:20:00,329600
1873,2023-07-22,토,ANA항공,12,GMP,15,HND,02:15:00,329600
1874,2023-07-22,토,ANA항공,17,GMP,19,HND,02:15:00,329600
